,3_text.txt
jabtak,1.9218351219212203e-05
jack,1.153101073152732e-05
jackals,3.84367024384244e-06
jacket,1.9218351219212203e-05
jackets,3.84367024384244e-06
jackie,3.459303219458196e-05
jackson,5.3811383413794166e-05
jacksonville,1.9218351219212203e-05
jacqueline,3.84367024384244e-06
jad,1.153101073152732e-05
jada,0.00013452845853448542
jadatar,3.84367024384244e-06
jadater,3.84367024384244e-06
jadeja,2.6905691706897083e-05
jadoo,3.84367024384244e-06
jadu,7.68734048768488e-06
jadugar,3.84367024384244e-06
jae,6.918606438916392e-05
jaega,5.3811383413794166e-05
jaege,1.153101073152732e-05
jaegi,2.6905691706897083e-05
jaegii,3.84367024384244e-06
jaein,3.84367024384244e-06
jaenge,3.074936195073952e-05
jaengi,3.84367024384244e-06
jaeo,3.84367024384244e-06
jaeurat,3.84367024384244e-06
jaeyeeeeeeee,3.84367024384244e-06
jaeyega,3.84367024384244e-06
jag,1.537468097536976e-05
jaga,1.537468097536976e-05
jagah,0.0002767442575566557
jagak,3.84367024384244e-06
jagane,3.84367024384244e-06
jagat,3.84367024384244e-06
jagbir,3.84367024384244e-06
jage,7.68734048768488e-06
jagegi,7.68734048768488e-06
jageh,1.537468097536976e-05
jager,3.84367024384244e-06
jagger,1.537468097536976e-05
jaggi,1.9218351219212203e-05
jagha,2.6905691706897083e-05
jagihui,3.84367024384244e-06
jago,3.074936195073952e-05
jagoreaaamaadmi,3.84367024384244e-06
jagraata,3.84367024384244e-06
jagran,3.84367024384244e-06
jagrat,3.84367024384244e-06
jags,3.84367024384244e-06
jagte,3.84367024384244e-06
jaha,0.00011146643707143077
jahaan,3.84367024384244e-06
jahan,4.996771316995172e-05
jahanami,3.84367024384244e-06
jahanum,3.84367024384244e-06
jahapanah,3.84367024384244e-06
jaheel,3.84367024384244e-06
jahir,3.84367024384244e-06
jahrile,3.84367024384244e-06
jai,0.0005188954829187294
jaiega,3.84367024384244e-06
jaiga,1.153101073152732e-05
jaigi,3.84367024384244e-06
jaihind,7.68734048768488e-06
jaiho,7.68734048768488e-06
jaihoo,3.84367024384244e-06
jail,5.7655053657636605e-05
jailed,3.84367024384244e-06
jailer,3.84367024384244e-06
jailor,3.84367024384244e-06
jain,4.996771316995172e-05
jaind,3.84367024384244e-06
jainge,3.84367024384244e-06
jaio,7.68734048768488e-06
jairam,1.537468097536976e-05
jaisa,0.00015374680975369762
jaise,0.0003536176624335045
jaisi,6.534239414532148e-05
jaiso,3.84367024384244e-06
jaison,3.84367024384244e-06
jaitley,1.9218351219212203e-05
jaitleys,3.84367024384244e-06
jaitly,3.84367024384244e-06
jaiye,1.537468097536976e-05
jaiyo,1.537468097536976e-05
jaiyu,1.537468097536976e-05
jaja,3.84367024384244e-06
jajba,3.84367024384244e-06
jajbati,3.84367024384244e-06
jajbe,7.68734048768488e-06
jajriwal,3.84367024384244e-06
jakaass,3.84367024384244e-06
jakar,7.68734048768488e-06
jakarta,3.84367024384244e-06
jakda,3.84367024384244e-06
jake,5.3811383413794166e-05
jaker,1.9218351219212203e-05
jakhmo,3.84367024384244e-06
jal,1.9218351219212203e-05
jala,1.537468097536976e-05
jalak,3.84367024384244e-06
jalan,3.84367024384244e-06
jalane,3.84367024384244e-06
jalaye,3.84367024384244e-06
jald,4.612404292610928e-05
jalde,7.68734048768488e-06
jaldi,0.0003267119707266074
jaldibaji,3.84367024384244e-06
jale,3.84367024384244e-06
jalebi,1.153101073152732e-05
jali,1.153101073152732e-05
jalim,7.68734048768488e-06
jalle,3.84367024384244e-06
jalne,3.84367024384244e-06
jaloos,3.84367024384244e-06
jalore,3.84367024384244e-06
jalse,3.84367024384244e-06
jalte,7.68734048768488e-06
jalti,3.84367024384244e-06
jalwa,2.306202146305464e-05
jam,7.68734048768488e-06
jama,3.074936195073952e-05
jamaal,3.84367024384244e-06
jamaane,3.84367024384244e-06
jamaaye,3.84367024384244e-06
jamah,3.84367024384244e-06
jamai,3.84367024384244e-06
jamal,3.84367024384244e-06
jamana,7.68734048768488e-06
jamane,2.306202146305464e-05
jamata,3.84367024384244e-06
jameen,1.9218351219212203e-05
jameeno,3.84367024384244e-06
james,4.612404292610928e-05
jamia,1.153101073152732e-05
jamin,7.68734048768488e-06
jammed,3.84367024384244e-06
jammu,7.68734048768488e-06
jams,7.68734048768488e-06
jamshedpur,1.537468097536976e-05
jan,0.0003536176624335045
jana,0.00020755819316749176
janaab,7.68734048768488e-06
janab,1.9218351219212203e-05
janae,3.84367024384244e-06
janaki,3.84367024384244e-06
janam,2.306202146305464e-05
janamasthami,7.68734048768488e-06
janana,3.84367024384244e-06
janasbha,3.84367024384244e-06
janata,3.84367024384244e-06
janch,3.84367024384244e-06
janda,3.84367024384244e-06
jane,0.00013837212877832784
janega,3.84367024384244e-06
janet,3.84367024384244e-06
jangal,3.84367024384244e-06
jange,7.68734048768488e-06
janhit,7.68734048768488e-06
jani,1.537468097536976e-05
janine,3.84367024384244e-06
janis,3.84367024384244e-06
jank,3.84367024384244e-06
jankar,3.84367024384244e-06
jankari,7.68734048768488e-06
janki,3.84367024384244e-06
jankibhi,3.84367024384244e-06
janlo,3.84367024384244e-06
janlokpal,7.68734048768488e-06
janm,1.153101073152732e-05
janme,3.84367024384244e-06
jann,7.68734048768488e-06
janna,1.153101073152732e-05
jannat,3.84367024384244e-06
jannatttttttttt,3.84367024384244e-06
janne,3.84367024384244e-06
janno,3.84367024384244e-06
jano,3.84367024384244e-06
janoon,3.84367024384244e-06
janowicz,7.68734048768488e-06
janpath,3.84367024384244e-06
janral,7.68734048768488e-06
jansabha,7.68734048768488e-06
janta,0.0003497739921896621
jantak,3.84367024384244e-06
jantar,7.68734048768488e-06
jante,3.074936195073952e-05
janti,3.074936195073952e-05
jantr,3.84367024384244e-06
jantta,3.84367024384244e-06
janu,1.153101073152732e-05
january,0.0001729651609729098
janwaad,3.84367024384244e-06
janwar,1.537468097536976e-05
jany,3.84367024384244e-06
jao,0.00047277143999262017
jaoga,3.84367024384244e-06
jaoge,2.6905691706897083e-05
jaogey,3.84367024384244e-06
jaogi,3.84367024384244e-06
jaonga,3.84367024384244e-06
jaoo,3.84367024384244e-06
jaooooooooooooooo,3.84367024384244e-06
jaoto,3.84367024384244e-06
jaounga,3.84367024384244e-06
jap,1.153101073152732e-05
japan,1.537468097536976e-05
japanese,7.68734048768488e-06
jar,7.68734048768488e-06
jara,6.918606438916392e-05
jarahe,3.84367024384244e-06
jardi,3.84367024384244e-06
jare,3.84367024384244e-06
jarha,7.68734048768488e-06
jari,7.68734048768488e-06
jariye,7.68734048768488e-06
jaron,3.84367024384244e-06
jaroor,4.996771316995172e-05
jaroorat,3.84367024384244e-06
jaroort,3.84367024384244e-06
jaror,1.153101073152732e-05
jarorat,3.84367024384244e-06
jarorr,3.84367024384244e-06
jaru,3.84367024384244e-06
jarur,0.00019602718243596446
jarurat,9.6091756096061e-05
jaruri,1.9218351219212203e-05
jarurt,1.153101073152732e-05
jarut,3.84367024384244e-06
jas,3.84367024384244e-06
jase,7.68734048768488e-06
jashan,3.84367024384244e-06
jashn,1.153101073152732e-05
jasi,1.9218351219212203e-05
jasmine,3.84367024384244e-06
jason,5.3811383413794166e-05
jasonholder,3.84367024384244e-06
jasonwu,3.84367024384244e-06
jassos,3.84367024384244e-06
jasus,3.84367024384244e-06
jasvirmanku,3.84367024384244e-06
jaswant,7.68734048768488e-06
jata,0.00039589803511577134
jataa,3.84367024384244e-06
jate,0.00022677654438670397
jatey,1.153101073152732e-05
jati,0.0002575259063374435
jatte,3.84367024384244e-06
jau,3.074936195073952e-05
jaubga,3.84367024384244e-06
jauga,1.153101073152732e-05
jaumga,3.84367024384244e-06
jaundice,3.84367024384244e-06
jaunga,8.071707512069125e-05
jausbay,3.84367024384244e-06
javaab,7.68734048768488e-06
javab,6.918606438916392e-05
javan,3.84367024384244e-06
jaw,3.84367024384244e-06
jawa,3.84367024384244e-06
jawaaab,3.84367024384244e-06
jawaab,7.68734048768488e-06
jawaani,3.84367024384244e-06
jawab,9.224808585221857e-05
jawad,7.68734048768488e-06
jawan,4.612404292610928e-05
jawani,1.153101073152732e-05
jawe,3.84367024384244e-06
jawegi,3.84367024384244e-06
jawo,7.68734048768488e-06
jawoge,3.84367024384244e-06
jaworski,7.68734048768488e-06
jay,0.0001422157990221703
jaya,2.306202146305464e-05
jayada,2.306202146305464e-05
jayagi,7.68734048768488e-06
jayaj,3.84367024384244e-06
jayajsthediva,3.84367024384244e-06
jayalalithaa,3.8436702438424406e-05
jayda,1.537468097536976e-05
jaye,0.00039974170535961377
jayeg,3.84367024384244e-06
jayega,0.00027290058731281326
jayegaa,7.68734048768488e-06
jayege,3.84367024384244e-06
jayegi,0.00011915377755911565
jayegii,3.84367024384244e-06
jayegitension,3.84367024384244e-06
jayein,7.68734048768488e-06
jayej,3.84367024384244e-06
jayen,7.68734048768488e-06
jayenge,0.00011531010731527321
jayengey,3.84367024384244e-06
jayengi,7.68734048768488e-06
jayga,3.074936195073952e-05
jaygaa,3.84367024384244e-06
jayge,3.84367024384244e-06
jayghi,3.84367024384244e-06
jaygi,1.537468097536976e-05
jayhind,3.84367024384244e-06
jayib,3.84367024384244e-06
jayisourqb,3.84367024384244e-06
jaynge,7.68734048768488e-06
jayngi,3.84367024384244e-06
jayoge,7.68734048768488e-06
jaypgbdvuv,3.84367024384244e-06
jayram,7.68734048768488e-06
jayshree,3.84367024384244e-06
jaytoo,3.84367024384244e-06
jazbaati,3.84367024384244e-06
jazz,1.537468097536976e-05
jb,0.00021140186341133421
jbani,3.84367024384244e-06
jbid,3.84367024384244e-06
jbki,3.84367024384244e-06
jc,3.84367024384244e-06
jda,3.84367024384244e-06
jdrkwulahu,3.84367024384244e-06
jdu,3.84367024384244e-06
je,3.459303219458196e-05
jealous,2.6905691706897083e-05
jean,3.84367024384244e-06
jeans,1.537468097536976e-05
jeasus,3.84367024384244e-06
jeb,1.9218351219212203e-05
jebbh,3.84367024384244e-06
jeddah,3.84367024384244e-06
jee,8.456074536453369e-05
jeee,3.84367024384244e-06
jeeet,3.84367024384244e-06
jeena,1.537468097536976e-05
jeene,7.68734048768488e-06
jeeni,3.84367024384244e-06
jeet,0.0003420866517019772
jeeta,4.612404292610928e-05
jeetan,3.84367024384244e-06
jeete,3.459303219458196e-05
jeetega,1.153101073152732e-05
jeetegaindia,1.153101073152732e-05
jeetege,3.84367024384244e-06
jeetegi,1.153101073152732e-05
jeetenge,7.68734048768488e-06
jeeti,3.84367024384244e-06
jeetna,1.537468097536976e-05
jeetne,3.074936195073952e-05
jeetni,7.68734048768488e-06
jeeto,2.306202146305464e-05
jeetoo,3.84367024384244e-06
jeetu,3.84367024384244e-06
jeeu,3.84367024384244e-06
jeevan,3.84367024384244e-06
jeevit,3.84367024384244e-06
jeevn,3.84367024384244e-06
jeewan,3.84367024384244e-06
jeeyo,3.84367024384244e-06
jeez,3.84367024384244e-06
jeff,3.84367024384244e-06
jefferson,3.84367024384244e-06
jeffery,3.84367024384244e-06
jehaad,3.84367024384244e-06
jeisa,3.84367024384244e-06
jello,3.84367024384244e-06
jelly,3.84367024384244e-06
jend,3.84367024384244e-06
jene,3.84367024384244e-06
jenelle,3.074936195073952e-05
jeneration,3.84367024384244e-06
jenkins,3.84367024384244e-06
jennette,3.459303219458196e-05
jennifer,4.996771316995172e-05
jennings,1.153101073152732e-05
jeopardy,3.84367024384244e-06
jeremy,5.7655053657636605e-05
jerk,2.6905691706897083e-05
jerks,3.84367024384244e-06
jeroes,7.68734048768488e-06
jersey,7.68734048768488e-06
jerseys,3.84367024384244e-06
jeruar,1.537468097536976e-05
jerzy,3.84367024384244e-06
jesa,1.9218351219212203e-05
jese,6.149872390147904e-05
jeseus,3.84367024384244e-06
jesi,3.459303219458196e-05
jesse,3.84367024384244e-06
jessica,3.84367024384244e-06
jesus,3.074936195073952e-05
jet,7.68734048768488e-06
jete,7.68734048768488e-06
jetega,3.84367024384244e-06
jetenge,3.84367024384244e-06
jetha,3.84367024384244e-06
jetlee,3.84367024384244e-06
jets,3.84367024384244e-06
jetta,3.84367024384244e-06
jevlin,3.84367024384244e-06
jews,3.84367024384244e-06
jfk,3.84367024384244e-06
jgh,1.153101073152732e-05
jgi,3.84367024384244e-06
jha,7.68734048768488e-06
jhaad,3.84367024384244e-06
jhaadi,3.84367024384244e-06
jhaadiyan,3.84367024384244e-06
jhaado,3.84367024384244e-06
jhaadu,3.459303219458196e-05
jhaanko,3.84367024384244e-06
jhaat,3.84367024384244e-06
jhadoo,3.84367024384244e-06
jhadu,2.306202146305464e-05
jhagda,7.68734048768488e-06
jhaha,3.84367024384244e-06
jhakaaas,3.84367024384244e-06
jhakaas,3.84367024384244e-06
jhakas,7.68734048768488e-06
jhakkas,3.84367024384244e-06
jhalak,7.68734048768488e-06
jhalk,3.84367024384244e-06
jhamela,3.84367024384244e-06
jhand,1.537468097536976e-05
jhanda,7.68734048768488e-06
jhandu,3.84367024384244e-06
jhanjhanahat,1.153101073152732e-05
jhank,7.68734048768488e-06
jhansi,1.153101073152732e-05
jharkhand,7.68734048768488e-06
jhat,3.84367024384244e-06
jhela,7.68734048768488e-06
jhelna,3.84367024384244e-06
jhil,3.84367024384244e-06
jhin,3.84367024384244e-06
jhn,7.68734048768488e-06
jhnd,3.84367024384244e-06
jhnk,3.84367024384244e-06
jhoge,3.84367024384244e-06
jhok,7.68734048768488e-06
jhokha,3.84367024384244e-06
jhokra,3.84367024384244e-06
jhol,3.84367024384244e-06
jholi,3.074936195073952e-05
jhoola,3.84367024384244e-06
jhoom,7.68734048768488e-06
jhoontha,3.84367024384244e-06
jhoot,3.074936195073952e-05
jhoota,3.84367024384244e-06
jhoote,3.84367024384244e-06
jhooth,1.537468097536976e-05
jhootha,1.537468097536976e-05
jhoothe,3.84367024384244e-06
jhopdi,3.84367024384244e-06
jhot,7.68734048768488e-06
jhtka,7.68734048768488e-06
jhuggi,7.68734048768488e-06
jhuk,1.153101073152732e-05
jhukana,3.84367024384244e-06
jhukwa,3.84367024384244e-06
jhumiye,3.84367024384244e-06
jhunjjunu,3.84367024384244e-06
jhut,6.534239414532148e-05
jhuta,1.9218351219212203e-05
jhute,2.306202146305464e-05
jhuth,2.306202146305464e-05
jhutha,1.9218351219212203e-05
jhuthe,7.68734048768488e-06
jhuthi,3.84367024384244e-06
jhuthlane,3.84367024384244e-06
jhuti,3.84367024384244e-06
jhutte,7.68734048768488e-06
jhutth,3.84367024384244e-06
jhuut,3.84367024384244e-06
ji,0.0021178623043571847
jiada,3.84367024384244e-06
jiao,3.84367024384244e-06
jidhar,3.84367024384244e-06
jidhr,3.84367024384244e-06
jigood,3.84367024384244e-06
jigri,3.84367024384244e-06
jihad,7.68734048768488e-06
jihadist,3.84367024384244e-06
jii,3.074936195073952e-05
jiii,1.537468097536976e-05
jiiii,7.68734048768488e-06
jiiiii,3.84367024384244e-06
jija,7.68734048768488e-06
jije,3.84367024384244e-06
jika,3.84367024384244e-06
jikar,7.68734048768488e-06
jiko,3.84367024384244e-06
jikr,3.84367024384244e-06
jim,4.2280372682266844e-05
jimmadare,3.84367024384244e-06
jimmedar,1.537468097536976e-05
jimmy,3.459303219458196e-05
jin,2.306202146305464e-05
jina,3.84367024384244e-06
jind,3.84367024384244e-06
jinda,2.306202146305464e-05
jindabaad,1.537468097536976e-05
jindabad,3.459303219458196e-05
jindagi,2.306202146305464e-05
jindahoo,3.84367024384244e-06
jindal,3.84367024384244e-06
jindawad,3.84367024384244e-06
jindegi,3.84367024384244e-06
jindgi,1.153101073152732e-05
jindu,3.84367024384244e-06
jingi,3.84367024384244e-06
jinhe,7.68734048768488e-06
jinhone,7.68734048768488e-06
jinja,3.84367024384244e-06
jinka,1.153101073152732e-05
jinkay,3.84367024384244e-06
jinke,2.306202146305464e-05
jinki,1.153101073152732e-05
jinko,1.153101073152732e-05
jinme,7.68734048768488e-06
jinmedaari,3.84367024384244e-06
jinx,1.153101073152732e-05
jio,3.84367024384244e-06
jis,0.00014605946926601272
jisa,3.84367024384244e-06
jisase,7.68734048768488e-06
jise,9.6091756096061e-05
jiska,2.306202146305464e-05
jiske,4.996771316995172e-05
jiskey,3.84367024384244e-06
jiski,2.306202146305464e-05
jisko,5.7655053657636605e-05
jism,1.153101073152732e-05
jismai,3.84367024384244e-06
jisme,5.7655053657636605e-05
jisne,6.149872390147904e-05
jisney,3.84367024384244e-06
jispe,7.68734048768488e-06
jiss,3.84367024384244e-06
jisse,1.537468097536976e-05
jissse,3.84367024384244e-06
jit,7.68734048768488e-06
jita,7.68734048768488e-06
jitaenge,3.84367024384244e-06
jitakar,3.84367024384244e-06
jitana,7.68734048768488e-06
jitao,3.84367024384244e-06
jitaya,7.68734048768488e-06
jite,7.68734048768488e-06
jitega,1.9218351219212203e-05
jitege,3.84367024384244e-06
jitegi,2.306202146305464e-05
jitenge,3.84367024384244e-06
jiti,7.68734048768488e-06
jitna,0.00010762276682758833
jitne,3.8436702438424406e-05
jitni,8.840441560837613e-05
jitoge,1.153101073152732e-05
jits,3.84367024384244e-06
jitta,3.84367024384244e-06
jitte,3.84367024384244e-06
jitva,3.84367024384244e-06
jitye,3.84367024384244e-06
jivan,7.68734048768488e-06
jivanuon,3.84367024384244e-06
jivit,3.84367024384244e-06
jivitam,3.84367024384244e-06
jivo,3.84367024384244e-06
jiyada,7.68734048768488e-06
jiye,7.68734048768488e-06
jiyo,3.074936195073952e-05
jiyohazarosaalkv,3.84367024384244e-06
jjang,3.84367024384244e-06
jkate,3.84367024384244e-06
jkdi,3.84367024384244e-06
jla,3.84367024384244e-06
jldi,6.149872390147904e-05
jlin,1.9218351219212203e-05
jlotimes,3.84367024384244e-06
jls,3.84367024384244e-06
jmsrsueini,3.84367024384244e-06
jmu,3.84367024384244e-06
jnab,7.68734048768488e-06
jnb,3.84367024384244e-06
jngltmaitv,3.84367024384244e-06
jnki,3.84367024384244e-06
jnu,1.537468097536976e-05
jo,0.0019026167707020078
joa,1.153101073152732e-05
joan,3.84367024384244e-06
job,0.00022293287414286154
jobi,3.84367024384244e-06
jobless,3.84367024384244e-06
jobs,3.074936195073952e-05
jod,1.537468097536976e-05
jodenge,7.68734048768488e-06
jodhpur,1.153101073152732e-05
jodi,1.153101073152732e-05
jodker,3.84367024384244e-06
jodna,3.84367024384244e-06
joe,9.6091756096061e-05
joey,7.68734048768488e-06
jogon,3.84367024384244e-06
joh,1.9218351219212203e-05
johansen,3.84367024384244e-06
john,3.459303219458196e-05
johnny,1.537468097536976e-05
johnson,1.153101073152732e-05
johri,7.68734048768488e-06
joi,3.84367024384244e-06
join,0.00013452845853448542
joined,1.153101073152732e-05
joining,2.306202146305464e-05
joinme,3.84367024384244e-06
joins,1.153101073152732e-05
joint,3.84367024384244e-06
joints,1.537468097536976e-05
joke,6.149872390147904e-05
joker,3.84367024384244e-06
jokers,1.153101073152732e-05
jokes,3.074936195073952e-05
joking,7.68734048768488e-06
jolie,1.153101073152732e-05
jon,3.84367024384244e-06
jonas,1.153101073152732e-05
jonathan,2.306202146305464e-05
jones,7.68734048768488e-06
jonny,3.84367024384244e-06
joo,7.68734048768488e-06
jooba,3.84367024384244e-06
joooooooy,3.84367024384244e-06
joootha,3.84367024384244e-06
joota,7.68734048768488e-06
joote,1.537468097536976e-05
jootha,3.84367024384244e-06
jor,2.306202146305464e-05
jordan,7.68734048768488e-06
jorj,3.84367024384244e-06
joro,7.68734048768488e-06
jorror,3.84367024384244e-06
jorrur,3.84367024384244e-06
jorts,3.84367024384244e-06
jos,3.84367024384244e-06
jose,7.68734048768488e-06
joseph,3.84367024384244e-06
josh,1.9218351219212203e-05
joshi,7.68734048768488e-06
joshily,3.84367024384244e-06
jotish,3.84367024384244e-06
journal,7.68734048768488e-06
journalisam,3.84367024384244e-06
journalist,3.84367024384244e-06
journey,7.68734048768488e-06
journo,7.68734048768488e-06
